item_id,name_zh_cn,name_zh_tw
8798,香炉,香爐
8799,夫妻羊羊,夫妻羊羊
8800,镜饼,鏡餅
8801,星芒节小卢恩人,星芒節小盧恩人
8802,星芒节烤渡渡鸟,星芒節烤渡渡鳥
8803,南瓜篮,南瓜籃
8804,星芒节蛋糕,星芒節蛋糕
8805,壁灯,壁燈
8806,庄园沙发,莊園沙發
8807,马兹拉雅枪鱼标本,馬茲拉雅槍魚標本
8808,巨齿鲨的牙骨,巨齒鯊的牙骨
8809,泷太郎标本,瀧太郎標本
8810,星芒节花环,星芒節花環
8811,毛巾挂,毛巾掛
8812,冒险者行会的公告,冒險者行會的公告
8813,林间门垫,林間門墊
8814,绿洲门垫,綠洲門墊
8815,大型门垫,大型門墊
8816,大型花坛,大型花壇
8817,海滨矮灯,海濱矮燈
8818,林间矮灯,林間矮燈
8819,绿洲矮灯,綠洲矮燈
8820,林间路灯,林間路燈
8821,绿洲路灯,綠洲路燈
8822,南瓜烛台,南瓜燭臺
8823,明星星芒树,明星星芒樹
8824,弯月星芒树,彎月星芒樹
8825,旭日星芒树,旭日星芒樹
8826,雪人,雪人
8827,空的星芒礼箱,空的星芒禮箱
8828,门松,門松
8829,守护天内墙,守護天內墻
8830,星芒内墙,星芒內墻
8831,石砌内墙,石砌內墻
8832,石砌地板,石砌地板
8833,方砖地板,方磚地板
8834,黑铁地板,黑鐵地板
8835,希瓦枝形吊灯,希瓦枝形吊燈
8836,冰神枝形吊灯,冰神枝形吊燈
8837,雇员营业证书,雇員營業證書
8838,转轮台I,轉輪臺I
8839,暗黑骑士之证,暗黑騎士之證
8840,占星术士之证,占星術士之證
8841,雇员幻想药,雇員幻想藥
8842,旧化的死亡使者,舊化的死亡使者
8843,旧化的天宇星象,舊化的天宇星象
8844,1级教练以太转轮,1級教練以太轉輪
8845,1级修炼以太转轮,1級修煉以太轉輪
8846,1级锻炼以太转轮,1級鍛煉以太轉輪
8847,1级特训以太转轮,1級特訓以太轉輪
8848,1级战绩以太转轮,1級戰績以太轉輪
8849,1级军功以太转轮,1級軍功以太轉輪
8850,1级新兵以太转轮,1級新兵以太轉輪
8851,1级达识以太转轮,1級達識以太轉輪
8852,1级博识以太转轮,1級博識以太轉輪
8853,1级名匠以太转轮,1級名匠以太轉輪
8854,1级巨匠以太转轮,1級巨匠以太轉輪
8855,1级精炼以太转轮,1級精煉以太轉輪
8856,1级美食以太转轮,1級美食以太轉輪
8857,1级耐久以太转轮,1級耐久以太轉輪
8858,1级疾风以太转轮,1級疾風以太轉輪
8859,1级旅人以太转轮,1級旅人以太轉輪
8860,1级教练充能转轮,1級教練充能轉輪
8861,1级修炼充能转轮,1級修煉充能轉輪
8862,1级锻炼充能转轮,1級鍛煉充能轉輪
8863,1级特训充能转轮,1級特訓充能轉輪
8864,1级战绩充能转轮,1級戰績充能轉輪
8865,1级军功充能转轮,1級軍功充能轉輪
8866,1级新兵充能转轮,1級新兵充能轉輪
8867,1级达识充能转轮,1級達識充能轉輪
8868,1级博识充能转轮,1級博識充能轉輪
8869,1级名匠充能转轮,1級名匠充能轉輪
8870,1级巨匠充能转轮,1級巨匠充能轉輪
8871,1级精炼充能转轮,1級精煉充能轉輪
8872,1级美食充能转轮,1級美食充能轉輪
8873,1级耐久充能转轮,1級耐久充能轉輪
8874,1级疾风充能转轮,1級疾風充能轉輪
8875,1级旅人充能转轮,1級旅人充能轉輪
8876,改良型加隆德御敌头盔,改良型加隆德御敵頭盔
8877,改良型加隆德御敌战甲,改良型加隆德御敵戰甲
8878,改良型加隆德御敌手铠,改良型加隆德御敵手鎧
8879,改良型加隆德御敌软甲裤,改良型加隆德御敵軟甲褲
8880,改良型加隆德御敌铠靴,改良型加隆德御敵鎧靴
8881,改良型加隆德御敌腰带,改良型加隆德御敵腰帶
8882,改良型加隆德御敌手镯,改良型加隆德御敵手鐲
8883,改良型加隆德御敌耳坠,改良型加隆德御敵耳墜
8884,改良型加隆德御敌项环,改良型加隆德御敵項環
8885,改良型加隆德御敌指环,改良型加隆德御敵指環
8886,改良型加隆德制敌面罩,改良型加隆德制敵面罩
8887,改良型加隆德制敌胸甲,改良型加隆德制敵胸甲
8888,改良型加隆德制敌护臂,改良型加隆德制敵護臂
8889,改良型加隆德制敌骑兵裤,改良型加隆德制敵騎兵褲
8890,改良型加隆德制敌锁甲靴,改良型加隆德制敵鎖甲靴
8891,改良型加隆德制敌腰带,改良型加隆德制敵腰帶
8892,改良型加隆德强袭面罩,改良型加隆德強襲面罩
8893,改良型加隆德强袭胸甲,改良型加隆德強襲胸甲
8894,改良型加隆德强袭护臂,改良型加隆德強襲護臂
8895,改良型加隆德强袭骑兵裤,改良型加隆德強襲騎兵褲
8896,改良型加隆德强袭锁甲靴,改良型加隆德強襲鎖甲靴
8897,改良型加隆德强袭腰带,改良型加隆德強襲腰帶
8898,改良型加隆德强攻手镯,改良型加隆德強攻手鐲
8899,改良型加隆德强攻耳坠,改良型加隆德強攻耳墜
8900,改良型加隆德强攻项环,改良型加隆德強攻項環
8901,改良型加隆德强攻指环,改良型加隆德強攻指環
8902,改良型加隆德精准面具,改良型加隆德精準面具
8903,改良型加隆德精准护甲,改良型加隆德精準護甲
8904,改良型加隆德精准臂甲,改良型加隆德精準臂甲
8905,改良型加隆德精准衬裤,改良型加隆德精準襯褲
8906,改良型加隆德精准腿甲靴,改良型加隆德精準腿甲靴
8907,改良型加隆德精准腰带,改良型加隆德精準腰帶
8908,改良型加隆德精准手镯,改良型加隆德精準手鐲
8909,改良型加隆德精准耳坠,改良型加隆德精準耳墜
8910,改良型加隆德精准项环,改良型加隆德精準項環
8911,改良型加隆德精准指环,改良型加隆德精準指環
8912,改良型加隆德治愈光学眼镜,改良型加隆德治愈光學眼鏡
8913,改良型加隆德治愈长袍,改良型加隆德治愈長袍
8914,改良型加隆德治愈手套,改良型加隆德治愈手套
8915,改良型加隆德治愈长裤,改良型加隆德治愈長褲
8916,改良型加隆德治愈长靴,改良型加隆德治愈長靴
8917,改良型加隆德治愈腰带,改良型加隆德治愈腰帶
8918,改良型加隆德治愈手镯,改良型加隆德治愈手鐲
8919,改良型加隆德治愈耳坠,改良型加隆德治愈耳墜
8920,改良型加隆德治愈项环,改良型加隆德治愈項環
8921,改良型加隆德治愈指环,改良型加隆德治愈指環
8922,改良型加隆德咏咒兜帽,改良型加隆德詠咒兜帽
8923,改良型加隆德咏咒长衫,改良型加隆德詠咒長衫
8924,改良型加隆德咏咒手套,改良型加隆德詠咒手套
8925,改良型加隆德咏咒马裤,改良型加隆德詠咒馬褲
8926,改良型加隆德咏咒法靴,改良型加隆德詠咒法靴
8927,改良型加隆德咏咒腰带,改良型加隆德詠咒腰帶
8928,改良型加隆德咏咒手镯,改良型加隆德詠咒手鐲
8929,改良型加隆德咏咒耳坠,改良型加隆德詠咒耳墜
8930,改良型加隆德咏咒项环,改良型加隆德詠咒項環
8931,改良型加隆德咏咒指环,改良型加隆德詠咒指環
8932,改良型加隆德魔导盾,改良型加隆德魔導盾
8933,改良型加隆德魔导剑,改良型加隆德魔導劍
8934,改良型加隆德魔导拳锋,改良型加隆德魔導拳鋒
8935,改良型加隆德魔导斧,改良型加隆德魔導斧
8936,改良型加隆德魔导枪,改良型加隆德魔導槍
8937,改良型加隆德魔导弓,改良型加隆德魔導弓
8938,改良型加隆德魔导刀,改良型加隆德魔導刀
8939,改良型加隆德魔导牧杖,改良型加隆德魔導牧杖
8940,改良型加隆德魔导咒杖,改良型加隆德魔導咒杖
8941,改良型加隆德魔导书,改良型加隆德魔導書
8942,改良型加隆德魔导典,改良型加隆德魔導典
8943,龙神御敌战冠,龍神御敵戰冠
8944,龙神御敌战甲,龍神御敵戰甲
8945,龙神御敌手铠,龍神御敵手鎧
8946,龙神御敌垮裤,龍神御敵垮褲
8947,龙神御敌铠靴,龍神御敵鎧靴
8948,龙神御敌腰甲,龍神御敵腰甲
8949,龙神御敌手镯,龍神御敵手鐲
8950,龙神御敌耳坠,龍神御敵耳墜
8951,龙神御敌项环,龍神御敵項環
8952,龙神御敌指环,龍神御敵指環
8953,龙神制敌开面盔,龍神制敵開面盔
8954,龙神制敌战铠,龍神制敵戰鎧
8955,龙神制敌臂甲,龍神制敵臂甲
8956,龙神制敌马裤,龍神制敵馬褲
8957,龙神制敌胫甲,龍神制敵脛甲
8958,龙神制敌腰甲,龍神制敵腰甲
8959,龙神强袭头冠,龍神強襲頭冠
8960,龙神强袭斗服,龍神強襲斗服
8961,龙神强袭手套,龍神強襲手套
8962,龙神强袭长裤,龍神強襲長褲
8963,龙神强袭筒靴,龍神強襲筒靴
8964,龙神强袭腰围,龍神強襲腰圍
8965,龙神强攻手镯,龍神強攻手鐲
8966,龙神强攻耳坠,龍神強攻耳墜
8967,龙神强攻项环,龍神強攻項環
8968,龙神强攻指环,龍神強攻指環
8969,龙神精准礼帽,龍神精準禮帽
8970,龙神精准罩衣,龍神精準罩衣
8971,龙神精准臂甲,龍神精準臂甲
8972,龙神精准马裤,龍神精準馬褲
8973,龙神精准胫甲,龍神精準脛甲
8974,龙神精准腰围,龍神精準腰圍
8975,龙神精准手镯,龍神精準手鐲
8976,龙神精准耳坠,龍神精準耳墜
8977,龙神精准项环,龍神精準項環
8978,龙神精准指环,龍神精準指環
8979,龙神治愈兜帽,龍神治愈兜帽
8980,龙神治愈长袍,龍神治愈長袍
8981,龙神治愈手套,龍神治愈手套
8982,龙神治愈束脚裤,龍神治愈束腳褲
8983,龙神治愈皮靴,龍神治愈皮靴
8984,龙神治愈腰带,龍神治愈腰帶
8985,龙神治愈手镯,龍神治愈手鐲
8986,龙神治愈耳坠,龍神治愈耳墜
8987,龙神治愈项环,龍神治愈項環
8988,龙神治愈指环,龍神治愈指環
8989,龙神咏咒阔边帽,龍神詠咒闊邊帽
8990,龙神咏咒长袍,龍神詠咒長袍
8991,龙神咏咒手套,龍神詠咒手套
8992,龙神咏咒灯笼裤,龍神詠咒燈籠褲
8993,龙神咏咒法靴,龍神詠咒法靴
8994,龙神咏咒腰带,龍神詠咒腰帶
8995,龙神咏咒手镯,龍神詠咒手鐲
8996,龙神咏咒耳坠,龍神詠咒耳墜
8997,龙神咏咒项环,龍神詠咒項環
8998,龙神咏咒指环,龍神詠咒指環
8999,龙神盾,龍神盾
9000,龙神剑,龍神劍
9001,龙神爪,龍神爪
9002,龙神斧,龍神斧
9003,龙神枪,龍神槍
9004,龙神弓,龍神弓
9005,龙神匕首,龍神匕首
9006,龙神牧杖,龍神牧杖
9007,龙神长杖,龍神長杖
9008,龙神书,龍神書
9009,龙神典,龍神典
9010,冰神寒冰盾,冰神寒冰盾
9011,冰神寒冰剑,冰神寒冰劍
9012,冰神寒冰爪,冰神寒冰爪
9013,冰神寒冰斧,冰神寒冰斧
9014,冰神寒冰枪,冰神寒冰槍
9015,冰神寒冰弓,冰神寒冰弓
9016,冰神寒冰刀,冰神寒冰刀
9017,冰神寒冰幻杖,冰神寒冰幻杖
9018,冰神寒冰咒杖,冰神寒冰咒杖
9019,冰神寒冰书,冰神寒冰書
9020,冰神寒冰典,冰神寒冰典
9021,寒冰御敌手镯,寒冰御敵手鐲
9022,寒冰强攻手镯,寒冰強攻手鐲
9023,寒冰精准手镯,寒冰精準手鐲
9024,寒冰治愈手镯,寒冰治愈手鐲
9025,寒冰咏咒手镯,寒冰詠咒手鐲
9026,乌兹头盔,烏茲頭盔
9027,乌兹胸甲,烏茲胸甲
9028,乌兹连指手铠,烏茲連指手鎧
9029,奇蜥御敌马裤,奇蜥御敵馬褲
9030,乌兹铠靴,烏茲鎧靴
9031,乌兹护腰带,烏茲護腰帶
9032,白金御敌手镯,白金御敵手鐲
9033,白金御敌耳坠,白金御敵耳墜
9034,白金御敌围巾,白金御敵圍巾
9035,白金御敌戒指,白金御敵戒指
9036,乌兹面罩,烏茲面罩
9037,乌兹战铠,烏茲戰鎧
9038,乌兹手铠,烏茲手鎧
9039,奇蜥制敌马裤,奇蜥制敵馬褲
9040,乌兹锁甲靴,烏茲鎖甲靴
9041,奇蜥制敌腰带,奇蜥制敵腰帶
9042,织蛛强袭头巾,織蛛強襲頭巾
9043,织蛛强袭衬衫,織蛛強襲襯衫
9044,织蛛强袭缠手带,織蛛強襲纏手帶
9045,织蛛强袭束膝裤,織蛛強襲束膝褲
9046,奇蜥强袭凉鞋,奇蜥強襲涼鞋
9047,奇蜥强袭腰带,奇蜥強襲腰帶
9048,白金强攻手镯,白金強攻手鐲
9049,白金强攻耳坠,白金強攻耳墜
9050,白金强攻围巾,白金強攻圍巾
9051,白金强攻戒指,白金強攻戒指
9052,奇蜥三角帽,奇蜥三角帽
9053,奇蜥外套,奇蜥外套
9054,奇蜥弓术手套,奇蜥弓術手套
9055,奇蜥衬裤,奇蜥襯褲
9056,奇蜥精准长靴,奇蜥精準長靴
9057,织蛛腰围,織蛛腰圍
9058,白金精准手镯,白金精準手鐲
9059,白金精准耳坠,白金精準耳墜
9060,白金精准围巾,白金精準圍巾
9061,白金精准戒指,白金精準戒指
9062,白金治愈头饰,白金治愈頭飾
9063,织蛛长袍,織蛛長袍
9064,奇蜥治愈手套,奇蜥治愈手套
9065,织蛛治愈短裤,織蛛治愈短褲
9066,奇蜥治愈法靴,奇蜥治愈法靴
9067,奇蜥治愈腰带,奇蜥治愈腰帶
9068,白金治愈手镯,白金治愈手鐲
9069,白金治愈耳坠,白金治愈耳墜
9070,白金治愈围巾,白金治愈圍巾
9071,白金治愈戒指,白金治愈戒指
9072,白金咏咒头饰,白金詠咒頭飾
9073,织蛛短外套,織蛛短外套
9074,奇蜥咏咒手套,奇蜥詠咒手套
9075,织蛛咏咒短裤,織蛛詠咒短褲
9076,奇蜥咏咒法靴,奇蜥詠咒法靴
9077,奇蜥咏咒腰带,奇蜥詠咒腰帶
9078,白金咏咒手镯,白金詠咒手鐲
9079,白金咏咒耳坠,白金詠咒耳墜
9080,白金咏咒围巾,白金詠咒圍巾
9081,白金咏咒戒指,白金詠咒戒指
9082,乌兹盾,烏茲盾
9083,乌兹弯刀,烏茲彎刀
9084,乌兹指虎,烏茲指虎
9085,乌兹长刃斧,烏茲長刃斧
9086,乌兹长枪,烏茲長槍
9087,黑檀长弓,黑檀長弓
9088,乌兹小刀,烏茲小刀
9089,黑檀牧杖,黑檀牧杖
9090,黑檀长杖,黑檀長杖
9091,奇蜥魔导书,奇蜥魔導書
9092,奇蜥魔典,奇蜥魔典
9093,狮式战盔,獅式戰盔
9094,狮式胸甲,獅式胸甲
9095,狮式手铠,獅式手鎧
9096,狮式马裤,獅式馬褲
9097,狮式铠靴,獅式鎧靴
9098,狮式腰带,獅式腰帶
9099,鹰式战盔,鷹式戰盔
9100,鹰式斗服,鷹式斗服
9101,鹰式手铠,鷹式手鎧
9102,鹰式束膝裤,鷹式束膝褲
9103,鹰式斗靴,鷹式斗靴
9104,鹰式腰带,鷹式腰帶
9105,熊式战盔,熊式戰盔
9106,熊式胸甲,熊式胸甲
9107,熊式手铠,熊式手鎧
9108,熊式骑兵裤,熊式騎兵褲
9109,熊式铠靴,熊式鎧靴
9110,熊式腰带,熊式腰帶
9111,蛇式战盔,蛇式戰盔
9112,蛇式鳞甲,蛇式鱗甲
9113,蛇式手铠,蛇式手鎧
9114,蛇式衬裤,蛇式襯褲
9115,蛇式胫甲,蛇式脛甲
9116,蛇式腰带,蛇式腰帶
9117,鸟式面罩,鳥式面罩
9118,鸟式长衣,鳥式長衣
9119,鸟式手套,鳥式手套
9120,鸟式马裤,鳥式馬褲
9121,鸟式筒靴,鳥式筒靴
9122,鸟式腰带,鳥式腰帶
9123,鹄式兜帽,鵠式兜帽
9124,鹄式长衣,鵠式長衣
9125,鹄式护臂,鵠式護臂
9126,鹄式马裤,鵠式馬褲
9127,鹄式筒靴,鵠式筒靴
9128,鹄式腰带,鵠式腰帶
9129,狼式法帽,狼式法帽
9130,狼式长衣,狼式長衣
9131,狼式长手套,狼式長手套
9132,狼式衬裤,狼式襯褲
9133,狼式长靴,狼式長靴
9134,狼式腰带,狼式腰帶
9135,鹿式法帽,鹿式法帽
9136,鹿式长袍,鹿式長袍
9137,鹿式手套,鹿式手套
9138,鹿式长裤,鹿式長褲
9139,鹿式长靴,鹿式長靴
9140,鹿式腰带,鹿式腰帶
9141,鹿王法帽,鹿王法帽
9142,鹿王长袍,鹿王長袍
9143,鹿王手套,鹿王手套
9144,鹿王长裤,鹿王長褲
9145,鹿王长靴,鹿王長靴
9146,鹿王腰带,鹿王腰帶
9147,蝠式大盔,蝠式大盔
9148,蝠式大袖,蝠式大袖
9149,蝠式笼手,蝠式籠手
9150,蝠式佩楯,蝠式佩楯
9151,蝠式护胫,蝠式護脛
9152,蝠式腰带,蝠式腰帶
9153,人狼御敌手镯,人狼御敵手鐲
9154,人狼御敌耳坠,人狼御敵耳墜
9155,人狼御敌项环,人狼御敵項環
9156,人狼御敌指环,人狼御敵指環
9157,人狼强攻手镯,人狼強攻手鐲
9158,人狼强攻耳坠,人狼強攻耳墜
9159,人狼强攻项环,人狼強攻項環
9160,人狼强攻指环,人狼強攻指環
9161,人狼精准手镯,人狼精準手鐲
9162,人狼精准耳坠,人狼精準耳墜
9163,人狼精准项环,人狼精準項環
9164,人狼精准指环,人狼精準指環
9165,人狼治愈手镯,人狼治愈手鐲
9166,人狼治愈耳坠,人狼治愈耳墜
9167,人狼治愈项环,人狼治愈項環
9168,人狼治愈指环,人狼治愈指環
9169,人狼咏咒手镯,人狼詠咒手鐲
9170,人狼咏咒耳坠,人狼詠咒耳墜
9171,人狼咏咒项环,人狼詠咒項環
9172,人狼咏咒指环,人狼詠咒指環
9173,狮式盾,獅式盾
9174,狮式剑,獅式劍
9175,鹰式爪,鷹式爪
9176,熊式斧,熊式斧
9177,蛇式枪,蛇式槍
9178,鸟式弓,鳥式弓
9179,蝠式双刀,蝠式雙刀
9180,鹄式杖,鵠式杖
9181,狼式杖,狼式杖
9182,鹿式书,鹿式書
9183,鹿王书,鹿王書
9184,青铜小刀,青銅小刀
9185,青铜匕首,青銅匕首
9186,黄铜小刀,黃銅小刀
9187,以太黄铜匕首,以太黃銅匕首
9188,以太黑铁小刀,以太黑鐵小刀
9189,教练刺刀,教練刺刀
9190,牙兵短刀,牙兵短刀
9191,漩兵短刀,漩兵短刀
9192,耀兵短刀,耀兵短刀
9193,白钢小刀,白鋼小刀
9194,以太白钢小刀,以太白鋼小刀
9195,蝎尾针,蝎尾針
9196,旧化小刀,舊化小刀
9197,以太白钢匕首,以太白鋼匕首
9198,偷心,偷心
9199,牙兵小刀,牙兵小刀
9200,漩兵小刀,漩兵小刀
9201,耀兵小刀,耀兵小刀
9202,以太白钢短刀,以太白鋼短刀
9203,日光浴,日光浴
9204,以太秘银匕首,以太秘銀匕首
9205,狂热小刀,狂熱小刀
9206,密林辅剑,密林輔劍
9207,碧海辅剑,碧海輔劍
9208,黄沙辅剑,黃沙輔劍
9209,秘银短刀,秘銀短刀
9210,以太秘银短刀,以太秘銀短刀
9211,密林刺刀,密林刺刀
9212,碧海刺刀,碧海刺刀
9213,黄沙刺刀,黃沙刺刀
9214,双刃弯刀,雙刃彎刀
9215,以太秘银辅剑,以太秘銀輔劍
9216,牙士匕首,牙士匕首
9217,漩士匕首,漩士匕首
9218,耀士匕首,耀士匕首
9219,引航短剑,引航短劍
9220,暗耀短刀,暗耀短刀
9221,牙尉匕首,牙尉匕首
9222,漩尉匕首,漩尉匕首
9223,耀尉匕首,耀尉匕首
9224,吸血匕首,吸血匕首
9225,巨胆屠刀,巨膽屠刀
9226,仁慈短刺,仁慈短刺
9227,火神刺,火神刺
9228,风神羽,風神羽
9229,莫古莫古匕首,莫古莫古匕首
9230,土神屠刀,土神屠刀
9231,水神波刃,水神波刃
9232,渊水波刃,淵水波刃
9233,雷神烁光,雷神爍光
9234,狱火神刺,獄火神刺
9235,旋风神羽,旋風神羽
9236,厚土屠刀,厚土屠刀
9237,贤王莫古匕首,賢王莫古匕首
9238,漩涡精英波刃,漩渦精英波刃
9239,牙蛇精英匕首,牙蛇精英匕首
9240,耀辉精英砍刀,耀輝精英砍刀
9241,空气匕首,空氣匕首
9242,饿狼辅剑,餓狼輔劍
9243,战狼小刀,戰狼小刀
9244,恐狼屠刀,恐狼屠刀
9245,蝠视双刀,蝠視雙刀
9246,旧化的金刚杵,舊化的金剛杵
9247,金刚杵,金剛杵
9248,亚拉戈小刀,亞拉戈小刀
9249,亚拉戈高位辉刀,亞拉戈高位輝刀
9250,吉光·天极,吉光·天極
9251,吉光·魂晶,吉光·魂晶
9252,吉光·魂灵,吉光·魂靈
9253,吉光·新星,吉光·新星
9254,吉光·镇魂,吉光·鎮魂
9255,短刀天球书卷,短刀天球書卷
9256,乱波装备的改良材料,亂波裝備的改良材料
9257,改良型乱波半首,改良型亂波半首
9258,改良型乱波锁帷子,改良型亂波鎖帷子
9259,改良型乱波袴,改良型亂波袴
9260,改良型乱波手甲,改良型亂波手甲
9261,改良型乱波缠足,改良型亂波纏足
9262,蝠视大盔,蝠視大盔
9263,蝠视大袖,蝠視大袖
9264,蝠视笼手,蝠視籠手
9265,蝠视佩楯,蝠視佩楯
9266,蝠视护胫,蝠視護脛
9267,蝠视腰带,蝠視腰帶
9268,吉羊武士盔,吉羊武士盔
9269,黑漆吉羊武士盔,黑漆吉羊武士盔
9270,朱漆吉羊武士盔,朱漆吉羊武士盔
9271,白漆吉羊武士盔,白漆吉羊武士盔
9272,星芒圆锥帽,星芒圓錐帽
9273,星芒装,星芒裝
9274,飘雪紧身裤,飄雪緊身褲
